content_id,title,author_name,location_name,content_date,file_name,series,book,content_type,active_ind
554,Thankfulness and Contentment,Patsy Smith,Gladstone,1/30/2022,ssch-2022-01-30am.mp3,Thankfulness ,Thankfulness ,Sunday School,Y
556,Hebrews 13,Huyen Hoang,Gladstone,2/6/2022,ssch2022-02-06am.mp3,Hebrews ,Hebrews ,Sunday School,Y
559,Galatians 1:1-10,Huyen Hoang,Gladstone,2/13/2022,ssch2022-02-13am.mp3,Galatians ,Galatians ,Sunday School,Y
561,Galations 1:10-24,Huyen Hoang,Gladstone,2/20/2022,ssch2022-02-20am.mp3,Galations ,Galations ,Sunday School,Y
563,Galations 2:1-10,Huyen Hoang,Gladstone,2/27/2022,ss2022-02-27am.mp3,Galations ,Galations ,Sunday School,Y
566,Galatians 2:11-21,Huyen Hoang,Gladstone,3/6/2022,ssch2022-03-06am.mp3,Galatians ,Galatians ,Sunday School,Y
568,Galatians 3:1-14,Huyen Hoang,Gladstone,3/13/2022,ssch2022-03-13am.mp3,Galatians ,Galatians ,Sunday School,Y
570,Galatians 3:15-29,Huyen Hoang,Gladstone,3/20/2022,ssch2022-03-20am.mp3,Galatians ,Galatians ,Sunday School,Y
573,Galatians 4:1-7,Huyen Hoang,Gladstone,3/27/2022,ssch2022-03-27am.mp3,Galatians ,Galatians ,Sunday School,Y
575,Galatians 4:8-31,Huyen Hoang,Gladstone,4/3/2022,ssch2022-04-03am.mp3,Galatians ,Galatians ,Sunday School,Y
588,Galatians 5:1-12,Huyen Hoang,Gladstone,5/15/2022,ssch2022-05-15am.mp3,Galatians ,Galatians ,Sunday School,Y
590,Galatians 5:13-26,Huyen Hoang,Gladstone,5/22/2022,ssch2022-05-22am.mp3,Galatians ,Galatians ,Sunday School,Y
592,Galatians 6:1-18,Huyen Hoang,Gladstone,5/29/2022,ssch2022-05-29am.mp3,Galatians ,Galatians ,Sunday School,Y
594,Ephesians 1:1-14,Huyen Hoang,Gladstone,6/5/2022,ssch2022-06-05am.mp3,Ephesians ,Ephesians ,Sunday School,Y
596,Ephesians 1:15-23,Huyen Hoang,Gladstone,6/12/2022,ssch2022-06-12am.mp3,Ephesians ,Ephesians ,Sunday School,Y
621,Ephesians 2:1-10,Huyen Hoang,Hillside Christian,6/19/2022,ssch2022-06-19pm.mp3,Ephesians ,Ephesians ,Sunday School,Y
623,Ephesians 2:11-22,Huyen Hoang,Gladstone,6/26/2022,ssch2022-06-26pm.mp3,Ephesians ,Ephesians ,Sunday School,Y
625,Epesians 3:1-11,Huyen Hoang,Gladstone,7/3/2022,ssch2022-07-03pm.mp3,Epesians ,Epesians ,Sunday School,Y
627,Ephesians 3:13-21,Huyen Hoang,Gladstone,7/10/2022,ssch2022-07-10am.mp3,Ephesians ,Ephesians ,Sunday School,Y
629,Ephesian 4:1-6,Huyen Hoang,Gladstone,7/31/2022,ssch2022-07-31am.mp3,Ephesian ,Ephesian ,Sunday School,Y
631,Ephesians 4:7-12,Huyen Hoang,Gladstone,8/7/2022,ssch2022-08-07am.mp3,Ephesians ,Ephesians ,Sunday School,Y
634,Ephesians 4:12-16,Huyen Hoang,Gladstone,8/14/2022,ssch2022-08-14am.mp3,Ephesians ,Ephesians ,Sunday School,Y
638,Ephesians 4:17-24,Huyen Hoang,Gladstone,8/21/2022,ssch2022-08-21am.mp3,Ephesians ,Ephesians ,Sunday School,Y
645,Ephesians 5:1:14,Huyen Hoang,Gladstone,9/4/2022,ssch2022-09-04am.mp3,Ephesians ,Ephesians ,Sunday School,Y
647,Ephesians 4:22-32,Huyen Hoang,Gladstone,8/28/2022,ssch2022-08-28am.mp3,Ephesians ,Ephesians ,Sunday School,Y
648,Ephesians 5:15-20,Huyen Hoang,Gladstone,9/11/2022,ssch2022-09-11am.mp3,Ephesians ,Ephesians ,Sunday School,Y
650,Ephesians 6:1-4,Huyen Hoang,Gladstone,9/25/2022,ssch2022-09-25am.mp3,Ephesians ,Ephesians ,Sunday School,Y
652,Ephesians 6:5-9,Huyen Hoang,Gladstone,10/2/2022,ssch2022-10-02am.mp3,Ephesians ,Ephesians ,Sunday School,Y
654,Ephesians 6:10-24,Huyen Hoang,Gladstone,10/9/2022,ssch2022-10-09am.mp3,Ephesians ,Ephesians ,Sunday School,Y
656,Phillipians 1:1-11,Huyen Hoang,Gladstone,10/16/2022,ssch2022-10-16am.mp3,Phillipians ,Phillipians ,Sunday School,Y
657,Philippians 1:12-26,Huyen Hoang,Gladstone,10/23/2022,ssch2022-10-23am.mp3,Philippians ,Philippians ,Sunday School,Y
664,Philippians 1:27 - 2:3,Huyen Hoang,Gladstone,10/30/2022,ssch2022-10-30am.mp3,Philippians ,Philippians ,Sunday School,Y
666,Phillipians 2:3-11,Huyen Hoang,Gladstone,11/6/2022,ssch2022-11-06am.mp3,Phillipians ,Phillipians ,Sunday School,Y
667,Philippians 2:12-16,Huyen Hoang,Gladstone,11/13/2022,ssch2022-11-13am.mp3,Philippians ,Philippians ,Sunday School,Y
